search_string,start_time,end_time,sentence,video_id,video_url
ik denk dat je geen andere keuze hebt het is of je maakt jezelf ermee stuk of je gaat er iets mee doen,84,90,ik denk dat je geen andere keuze hebt het is of je maakt jezelf ermee stuk of je gaat er iets mee doen,CuanBtqTHVQ,https://www.youtube.com/watch?v=CuanBtqTHVQ&t=84s
dit is echt niet normaal dit kan ik tegen niemand zeggen en bijna iedereen heeft iets aan zijn lichaam,541,546,dit is echt niet normaal dit kan ik tegen niemand zeggen en bijna iedereen heeft iets aan zijn lichaam waarvan ze denken,oboSnBnZxkA,https://www.youtube.com/watch?v=oboSnBnZxkA&t=541s
wat ik van plan ben is eigenlijk gewoon het gevoel geven dat ze me elk moment te pakken kunnen krijgen,133,138,wat ik van plan ben is eigenlijk gewoon het gevoel geven dat ze me elk moment te pakken kunnen krijgen,MyP82uxsHZA,https://www.youtube.com/watch?v=MyP82uxsHZA&t=133s
dat is ook om aan te geven ok we zitten nu in een situatie dat het goed is om echt even heel duidelijk,216,224,dat is ook om aan te geven ok we zitten nu in een situatie dat het goed is om echt even heel duidelijk,UH5OpEpuBCA,https://www.youtube.com/watch?v=UH5OpEpuBCA&t=216s
is dat dan ja dat ze nog helemaal van deze hier is heel veel vragen naar de in amerika is heel bekend,1340,1345,is dat dan ja dat ze nog helemaal van deze hier is heel veel vragen naar de in amerika is heel bekend,eUmaumYRtOE,https://www.youtube.com/watch?v=eUmaumYRtOE&t=1340s
en ik ga gewoon heel direct gelijk beginnen de eerste vraag die ik heb aan jou is hoe zien jullie als,41,47,en ik ga gewoon heel direct gelijk beginnen de eerste vraag die ik heb aan jou is hoe zien jullie als moslims god,hMKBVYnSOgA,https://www.youtube.com/watch?v=hMKBVYnSOgA&t=41s
mensen meteen daar wat van vinden ja dat moet je mensen maar lekker laten doen trek daar niks van aan,746,752,mensen meteen daar wat van vinden ja dat moet je mensen maar lekker laten doen trek daar niks van aan,SlqElteXIEk,https://www.youtube.com/watch?v=SlqElteXIEk&t=746s
waarom vraag je ons om thuis te blijven hoe kom je erbij dat ik geen reden heb om naar buiten te gaan,88,95,waarom vraag je ons om thuis te blijven hoe kom je erbij dat ik geen reden heb om naar buiten te gaan,JPzVQ1tZT0c,https://www.youtube.com/watch?v=JPzVQ1tZT0c&t=88s
ja met mij gaat het ook goed en hoe is het nou om een zoon te hebben die ja eigenlijk niet goed hoort,769,777,nino ja met mij gaat het ook goed en hoe is het nou om een zoon te hebben die ja eigenlijk niet goed hoort,F94oQobBQ2Q,https://www.youtube.com/watch?v=F94oQobBQ2Q&t=769s
gaan kijken wat er nog meer te zien is zag dat we nog naar beneden konden dus daar gaan we ook kijken,392,397,gaan kijken wat er nog meer te zien is zag dat we nog naar beneden konden dus daar gaan we ook kijken,bjj8lXuWrmI,https://www.youtube.com/watch?v=bjj8lXuWrmI&t=392s
ons gezicht laten zien dat mensen zich toch wel een soort van veilig voelen dat is ook wat ze bij ons,69,76,ons gezicht laten zien dat mensen zich toch wel een soort van veilig voelen dat is ook wat ze bij ons aangeven,uCeH9nIG04A,https://www.youtube.com/watch?v=uCeH9nIG04A&t=69s
het kan altijd beter maar er zijn altijd een paar mensen je moet het je zo voorstellen die auto zeker,204,210,het kan altijd beter maar er zijn altijd een paar mensen je moet het je zo voorstellen die auto zeker,3c8wWyTRLk4,https://www.youtube.com/watch?v=3c8wWyTRLk4&t=204s
beetje de moeder van de groep ja je maakt toch wel dat iedereen soms problemen heeft en niet iedereen,663,670,beetje de moeder van de groep ja je maakt toch wel dat iedereen soms problemen heeft en niet iedereen,ogD6KUT7xrg,https://www.youtube.com/watch?v=ogD6KUT7xrg&t=663s
dus vond ik op zich wel leuk alleen ja je kunt niet anders als dat je toch hier en daar ergens zo een,1764,1775,dus vond ik op zich wel leuk alleen ja je kunt niet anders als dat je toch hier en daar ergens zo een brand plekske ziet,tSD5_mwRyik,https://www.youtube.com/watch?v=tSD5_mwRyik&t=1764s
het lijkt me heel leuk om op een ander moment in het jaar dit mee te maken dank je wel voor dit mooie,871,876,het lijkt me heel leuk om op een ander moment in het jaar dit mee te maken dank je wel voor dit mooie avontuur,Z21fdNL13G8,https://www.youtube.com/watch?v=Z21fdNL13G8&t=871s
nog met het laatste wat ze in haar zitten had ze vond het goed en ik ook al haar familie was bij haar,127,140,nog met het laatste wat ze in haar zitten had ze vond het goed en ik ook al haar familie was bij haar,NBOu2ZniPVU,https://www.youtube.com/watch?v=NBOu2ZniPVU&t=127s
afgelopen jaar hebben we natuurlijk niet zo heel veel kunnen doen en we brengen graag de muziek bij u,593,597,afgelopen jaar hebben we natuurlijk niet zo heel veel kunnen doen en we brengen graag de muziek bij u,RV_22SjePOY,https://www.youtube.com/watch?v=RV_22SjePOY&t=593s
dat kan maar zo erg zal dat toch niet zijn ik kijk ze aan en vraag is het erg ja heel erg en dan moet,2891,2902,dat kan maar zo erg zal dat toch niet zijn ik kijk ze aan en vraag is het erg ja heel erg en dan moet,zmvPgBfIQns,https://www.youtube.com/watch?v=zmvPgBfIQns&t=2891s
ik maak me altijd een beetje zorgen als alles goed gaat ik vraag me dan af oh wat gaat er nu gebeuren,192,201,ik maak me altijd een beetje zorgen als alles goed gaat ik vraag me dan af oh wat gaat er nu gebeuren,TCBmQw1xAWo,https://www.youtube.com/watch?v=TCBmQw1xAWo&t=192s
dat vind ik heel erg leuk fantastisch om weer mijn mensen tegen te komen en het maakt me trots om een,54,63,dat vind ik heel erg leuk fantastisch om weer mijn mensen tegen te komen en het maakt me trots om een bonairiaan te zijn,kNS1f1bjuyY,https://www.youtube.com/watch?v=kNS1f1bjuyY&t=54s
dat ze goed dicht zijn gemaakt maar we gaan toch kijken of we nog binnen kunnen komen de ja of de nee,35,40,we zagen dat ze goed dicht zijn gemaakt maar we gaan toch kijken of we nog binnen kunnen komen de ja of de nee,ECjMB_WXJMw,https://www.youtube.com/watch?v=ECjMB_WXJMw&t=35s
het gevoel hebben ik kan hier nog veel en veel meer uit halen en ik dacht het wordt een tijd voor mij,45,50,het gevoel hebben ik kan hier nog veel en veel meer uit halen en ik dacht het wordt een tijd voor mij,rdwjs89oFjk,https://www.youtube.com/watch?v=rdwjs89oFjk&t=45s
onderweg als ik niet hoeft te werken want ik heb ook gewoon een baan ik hoop dat jullie het weer leuk,882,888,onderweg als ik niet hoeft te werken want ik heb ook gewoon een baan ik hoop dat jullie het weer leuk,HUqv0hXoWKc,https://www.youtube.com/watch?v=HUqv0hXoWKc&t=882s
geeft niet dus nee komt vast wel goed ja helemaal goed nou dan gaan we denk ik door naar het volgende,3371,3379,geeft niet dus nee komt vast wel goed ja helemaal goed nou dan gaan we denk ik door naar het volgende,kzZETJUhxK4,https://www.youtube.com/watch?v=kzZETJUhxK4&t=3371s
zo zie je het iets beter dat zit nog los dus dat kan ik er nog uit trekken dus ook zeker nog niet met,602,609,zo zie je het iets beter dat zit nog los dus dat kan ik er nog uit trekken dus ook zeker nog niet met definitief model,1JcZwoTn7lw,https://www.youtube.com/watch?v=1JcZwoTn7lw&t=602s
kan helpen maar gaat dit wel echt helpen ja ok ja wat gek dat is ook zo als mensen niet weten waarom,2786,2793,kan helpen maar gaat dit wel echt helpen ja ok ja wat gek dat is ook zo als mensen niet weten waarom,eUmaumYRtOE,https://www.youtube.com/watch?v=eUmaumYRtOE&t=2786s
krijgt waar hij is hij weet eigenlijk niet zo goed meer hoe dit aan te pakken en de vraag is dan ook,1234,1241,krijgt waar hij is hij weet eigenlijk niet zo goed meer hoe dit aan te pakken en de vraag is dan ook,F6tNXpHHqhQ,https://www.youtube.com/watch?v=F6tNXpHHqhQ&t=1234s
want waarschijnlijk staat daar dus informatie in die je nodig hebt om een goed antwoord kunnen geven,241,246,want waarschijnlijk staat daar dus informatie in die je nodig hebt om een goed antwoord kunnen geven,JSn_XWKsPIU,https://www.youtube.com/watch?v=JSn_XWKsPIU&t=241s
maar zijn natuurlijk wel kleine kinderen die daar ook spelen ja en ziet er zou iets willen zonder ja,1320,1327,maar zijn natuurlijk wel kleine kinderen die daar ook spelen ja en ziet er zou iets willen zonder ja,ogD6KUT7xrg,https://www.youtube.com/watch?v=ogD6KUT7xrg&t=1320s
dus ruimte voor iemand die weer kan dienst had nog niet nee want we ergens niet zijn maar wel binnen,3426,3431,dus ruimte voor iemand die weer kan dienst had nog niet nee want we ergens niet zijn maar wel binnen,iLJg6UP0y_8,https://www.youtube.com/watch?v=iLJg6UP0y_8&t=3426s
mensen eigenlijk alleen maar dingen delen die heel leuk zijn terwijl natuurlijk ook iedereen in zijn,3116,3120,mensen eigenlijk alleen maar dingen delen die heel leuk zijn terwijl natuurlijk ook iedereen in zijn,kzZETJUhxK4,https://www.youtube.com/watch?v=kzZETJUhxK4&t=3116s
daar komt heel veel druk op ons af wij moeten langer werken dan onze ouders deden maar ze zullen ook,2343,2349,daar komt heel veel druk op ons af wij moeten langer werken dan onze ouders deden maar ze zullen ook,25udztDPW_k,https://www.youtube.com/watch?v=25udztDPW_k&t=2343s
maar vind nog steeds een goed als vorige week als twee maanden geleden als een half jaar terug daar,366,373,maar vind nog steeds een goed als vorige week als twee maanden geleden als een half jaar terug daar,rMubzyzHxCU,https://www.youtube.com/watch?v=rMubzyzHxCU&t=366s
dat is altijd nog zullen zeggen je moet je kunnen vrij laten vinden zo belangrijk dus niet een doel,762,768,dat is altijd nog zullen zeggen je moet je kunnen vrij laten vinden zo belangrijk dus niet een doel,1JRauSMWBww,https://www.youtube.com/watch?v=1JRauSMWBww&t=762s
daar en dan op die vragen van kijk je meteen drie vragen aan stel een eerst niets doet daar ook bij,1204,1210,daar en dan op die vragen van kijk je meteen drie vragen aan stel een eerst niets doet daar ook bij,Vk5Ao7VwPyc,https://www.youtube.com/watch?v=Vk5Ao7VwPyc&t=1204s
dus wel een beetje zorgen gaan maken dan moet je natuurlijk wel alle andere dagen erbij hebben maar,2185,2190,dus wel een beetje zorgen gaan maken dan moet je natuurlijk wel alle andere dagen erbij hebben maar,b57L9dpq0Q4,https://www.youtube.com/watch?v=b57L9dpq0Q4&t=2185s
dingen en die jou gewoon niet mijn leren en boek je moet gewoon alles doen met handen dus echt alle,2018,2023,dingen en die jou gewoon niet mijn leren en boek je moet gewoon alles doen met handen dus echt alle,ogD6KUT7xrg,https://www.youtube.com/watch?v=ogD6KUT7xrg&t=2018s
zijn voor een kind daar mag zoals iemand van vier jaar en of vijf jaar van mijn mama waarom wil jij,898,904,zijn voor een kind daar mag zoals iemand van vier jaar en of vijf jaar van mijn mama waarom wil jij,Vk5Ao7VwPyc,https://www.youtube.com/watch?v=Vk5Ao7VwPyc&t=898s
mijn gevoel iemand heel kunnen nog erg lang door praten ja ja leren zich we waren ook erg leuk deze,3409,3415,mijn gevoel iemand heel kunnen nog erg lang door praten ja ja leren zich we waren ook erg leuk deze,wtZp0aNWbXQ,https://www.youtube.com/watch?v=wtZp0aNWbXQ&t=3409s
dus je kan ook nooit iets over een ander of jezelf zeggen dat op een of andere manier waar zou zijn,2712,2720,dus je kan ook nooit iets over een ander of jezelf zeggen dat op een of andere manier waar zou zijn,eUeLIPgef2A,https://www.youtube.com/watch?v=eUeLIPgef2A&t=2712s
gewoon goed voor elkaar en nog steeds op trouwens ook geen wil graag beetje meer verkeerde vrienden,3184,3190,gewoon goed voor elkaar en nog steeds op trouwens ook geen wil graag beetje meer verkeerde vrienden,eUmaumYRtOE,https://www.youtube.com/watch?v=eUmaumYRtOE&t=3184s
wat we in de afgelopen maanden gezien hebben maakt n ding duidelijk in de wereld van vandaag redden,14761,14767,wat we in de afgelopen maanden gezien hebben maakt n ding duidelijk in de wereld van vandaag redden,mdNyTqKmEMs,https://www.youtube.com/watch?v=mdNyTqKmEMs&t=14761s
jullie mogen gelijk even gaan vertellen wat wij hier in onze handen hebben want hier hebben jullie,88,93,jullie mogen gelijk even gaan vertellen wat wij hier in onze handen hebben want hier hebben jullie wekenlang aan gewerkt,cT0VJAQz3FM,https://www.youtube.com/watch?v=cT0VJAQz3FM&t=88s
om mensen aan te gaan toch zijn er met een eerste ja mensen beste ja ja dit is niet normaal en heb,620,628,om mensen aan te gaan toch zijn er met een eerste ja mensen beste ja ja dit is niet normaal en heb,FtX0SOorrFI,https://www.youtube.com/watch?v=FtX0SOorrFI&t=620s
als je wilt weten waar slapen goed voor is kun je ook kijken naar mensen die heel lang niet slapen,32,38,als je wilt weten waar slapen goed voor is kun je ook kijken naar mensen die heel lang niet slapen,OaoMYJNuVCE,https://www.youtube.com/watch?v=OaoMYJNuVCE&t=32s
meer dan kun je natuurlijk aan de ene kant denken van ok misschien moet dan de informatie die daar,68,73,meer dan kun je natuurlijk aan de ene kant denken van ok misschien moet dan de informatie die daar,VzqlyNF6zpc,https://www.youtube.com/watch?v=VzqlyNF6zpc&t=68s
zoveel mogelijk vrienden en dan doen wij verder wel lekker praat even zien als je hier nieuw bent,3894,3899,zoveel mogelijk vrienden en dan doen wij verder wel lekker praat even zien als je hier nieuw bent,1DF70zZDft0,https://www.youtube.com/watch?v=1DF70zZDft0&t=3894s
erin dus dan hoef je helemaal niet meer buiten de deur open en dicht te doen en als je klaar bent,712,716,en dan kan de klep erin dus dan hoef je helemaal niet meer buiten de deur open en dicht te doen en als je klaar bent,o3nIeLJRmwQ,https://www.youtube.com/watch?v=o3nIeLJRmwQ&t=712s
wat zou u aan die mensen kunnen zeggen over wanneer ze hun hulp weer krijgen en over waarom u hun,16695,16702,wat zou u aan die mensen kunnen zeggen over wanneer ze hun hulp weer krijgen en over waarom u hun,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=16695s
ons doel is om dit jaar naar acht miljoen te gaan en we willen binnen drie tot vijf jaar toch wel,0,7,ons doel is om dit jaar naar acht miljoen te gaan en we willen binnen drie tot vijf jaar toch wel,3TgwrjeZLR0,https://www.youtube.com/watch?v=3TgwrjeZLR0&t=0s
met een plek zoeken of vinden waar je dan weer de kracht vandaan kan halen om weer verder te gaan,542,551,met een plek zoeken of vinden waar je dan weer de kracht vandaan kan halen om weer verder te gaan,j4pZ3fbVnyA,https://www.youtube.com/watch?v=j4pZ3fbVnyA&t=542s
